bathtub,31
rail,24
inner,22
mean,21
support,20
assembl,20
claim,19
said,18
posit,18
brace,18
compris,17
seat,15
engag,13
wherein,13
wall,12
bar,10
extend,10
outer,9
advanc,9
downwardli,8
side,7
width,7
mount,7
provid,6
slide,6
tubular,6
across,6
insid,6
leg,6
use,6
displac,6
surfac,6
secur,6
ledg,5
end,5
may,5
two,4
bear,3
brake,3
floor,3
wherebi,3
proxim,2
moveabl,2
locat,2
tub,2
shift,2
region,2
wheel,2
center,2
person,2
rotat,1
rest,1
held,1
shape,1
fit,1
therebi,1
spacer,1
adjust,1
sidewal,1
dimens,1
linkag,1
connect,1
upon,1
extens,1
roller,1
outsid,1
permit,1
actuat,1
carri,1
one,1
wash,1
instal,1
along,1
span,1
adjac,1
includ,1
togeth,1
b,1
remot,1
shower,1
upwardli,1
substanti,1
whereat,1
invalid,1
also,1
hand,1
lower,1
contact,1
combin,1
elev,1
axi,1
